time_s,enable,oid_state,Rs_ohm,Ld_H,Lq_H,flux_Wb,deadtime_comp_V,encoder_substate,encoder_fault,mechanical_substate,identified_pole_pairs,encoder_offset_pu,inertia_kg_m2,viscous_friction_Nm_s,load_torque_Nm,speed_pu,running,plant_id_A,plant_iq_A,plant_omega_rad_s
8.432,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09667474031448364,1.0,-0.007328667272759646,0.9999387890582965,30.683980265784193
8.433,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09679239988327026,1.0,-0.006561743001083724,1.0000264679375674,30.723284031775407
8.434000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09689594060182571,1.0,-0.0069256289672799025,1.0006729371733536,30.76257752459013
8.435,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09714047610759735,1.0,-0.009837408120737617,0.9975799318428923,30.801850274170143
8.436,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09720229357481003,1.0,-0.007793517591041484,0.9989711570708419,30.841038807011955
8.437000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09725670516490936,1.0,-0.007425712997809252,0.9994851692509674,30.880333161942126
8.438,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09744851291179657,1.0,-0.008808923655750395,0.9996554507233788,30.91958220411464
8.439,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09762681275606155,1.0,-0.009719106871862695,1.000557219727907,30.958811175512228
8.440000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.0976303368806839,1.0,-0.007961226790684105,0.9999394072241736,30.99805631766838
8.441,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09777282923460007,1.0,-0.008312326455937652,0.9997305311581823,31.037297778553604
8.442,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09790276736021042,1.0,-0.007176647095375259,1.0003154652807196,31.07651843673234
8.443,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.0980171337723732,1.0,-0.006916625166865398,0.9989230899530634,31.115736331781104
8.444,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09811326116323471,1.0,-0.00791956402428508,0.9988666080657334,31.154897525739457
8.445,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09835127741098404,1.0,-0.008280601195281248,1.0016967136986075,31.19408164847132
8.446,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09841654449701309,1.0,-0.007640899666375489,0.9998612204287373,31.233267220995373
8.447000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09862272441387177,1.0,-0.008268217127149854,0.999046918850135,31.272442122514832
8.448,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09865546226501465,1.0,-0.007392634237347816,0.9991028113776919,31.311605428934808
8.449,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09882848709821701,1.0,-0.008588318005249956,1.0004959562187274,31.35076691160233
8.450000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09898528456687927,1.0,-0.007698726552434576,0.9996388640201995,31.3899275999705
8.451,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09912329167127609,1.0,-0.008117821913228395,0.999427399847385,31.42907329040768
8.452,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09924475848674774,1.0,-0.007066778996298939,0.9998380965028018,31.468207275013242
8.453000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.0993516594171524,1.0,-0.007786928992133618,0.9998782877554995,31.507353830048753
8.454,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09944575279951096,1.0,-0.008942307014392506,1.0003204649556734,31.546494473857866
8.455,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09952373802661896,1.0,-0.008198847600221224,0.9989162187695843,31.585637544297015
8.456000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09974126517772675,1.0,-0.008378304583362372,1.0007647280605185,31.624738372511874
8.457,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09978865832090378,1.0,-0.007114724196453509,1.0007454090334476,31.663858802794238
8.458,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,2.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09997443109750748,1.0,-0.007499576396794857,1.0007621014436376,31.702989831482782
8.459,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.09998905658721924,1.0,-0.006590532745297509,1.000491913295851,31.74211271120694
8.46,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10014133155345917,1.0,-0.006894773225902201,0.9997503880785364,31.781186199398128
8.461,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10028015822172165,1.0,-0.00763341839211287,1.000155359831775,31.82022727820713
8.462,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1004023477435112,1.0,-0.007090206343908088,1.0003608213125208,31.859296185682183
8.463000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10050507634878159,1.0,-0.008472475247453239,0.999620723965795,31.898360810517634
8.464,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10074888914823532,1.0,-0.00913326936020522,0.9994408096513682,31.937381915915875
8.465,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10082408040761948,1.0,-0.008184711541993359,1.0001677081524123,31.976429501254902
8.466000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10088106989860535,1.0,-0.00915419010791866,1.0001654913536728,32.01546552639466
8.467,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10107981413602829,1.0,-0.008515668805330964,1.0009246063085948,32.05449662263784
8.468,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1011013314127922,1.0,-0.00967955593506697,1.000964745874098,32.093538177336676
8.469000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10127367824316025,1.0,-0.008391870085579971,0.999028586458976,32.132481504612564
8.47,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10142536461353302,1.0,-0.009667841225054884,1.0026249028339684,32.17151552218265
8.471,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1015588641166687,1.0,-0.0072583376146946954,0.9990722005302254,32.21052265796945
8.472,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10167635977268219,1.0,-0.00824881179146322,0.9992180669093015,32.24950588821699
8.473,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10177978128194809,1.0,-0.0074150313560970346,0.9995685398468096,32.28844970336651
8.474,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10187079757452011,1.0,-0.007806324791147887,0.9985029774844969,32.32740480816261
8.475,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10209948569536209,1.0,-0.008111379118994717,0.9996567439078231,32.36634751669364
8.476,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10215218365192413,1.0,-0.007522645460802249,1.0005708480720983,32.40530695041303
8.477,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10234714299440384,1.0,-0.0074857476662382495,1.0003784806630878,32.44425548452839
8.478,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10237015038728714,1.0,-0.008506838674511219,0.9999707308657403,32.48320066728435
8.479000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10253430902957916,1.0,-0.00768831416260654,1.00112918037106,32.52216752341435
8.48,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10268346220254898,1.0,-0.008438157571269237,0.9979015720897417,32.561054038670726
8.481,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10281473398208618,1.0,-0.007223638658030398,1.0010610595280816,32.59999860062684
8.482000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10293027013540268,1.0,-0.007758197381187129,1.0004772553907664,32.638917817620474
8.483,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10303196310997009,1.0,-0.007575587524238529,0.9998845160258544,32.677842190090985
8.484,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10311679542064667,1.0,-0.009413189304306468,0.9992825761140206,32.7167444408433
8.485000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10334032773971558,1.0,-0.007488276420627773,0.9996315851451187,32.75561574692363
8.486,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10339286923408508,1.0,-0.007450577545176558,1.0015847032576985,32.79450691620056
8.487,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10358782857656479,1.0,-0.009460683156590268,1.0002296994430064,32.833380037490464
8.488,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10361070185899734,1.0,-0.008573250650619568,0.999351147054672,32.872231481616446
8.489,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10377022624015808,1.0,-0.00899850253279213,1.0002282756090473,32.911088018735384
8.49,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10391543805599213,1.0,-0.009463108550674977,0.99931296347312,32.949936992876346
8.491,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10404776781797409,1.0,-0.007866835435161085,0.9998814956398306,32.988782702539034
8.492,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1041642352938652,1.0,-0.007976300835428073,0.9992534119571991,33.02763167480184
8.493,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10425740480422974,1.0,-0.007226072034918587,0.9992770053408041,33.06641411887764
8.494,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10433940589427948,1.0,-0.008520065316721458,1.0010398473199567,33.10522096036055
8.495000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10456030070781708,1.0,-0.007489106709568773,0.9989742966575217,33.14403673656723
8.496,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10461051762104034,1.0,-0.007957948677093431,1.0003546351166908,33.182821340139014
8.497,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10479891300201416,1.0,-0.008851625511592423,1.0003632374134033,33.22160964004251
8.498000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10482051968574524,1.0,-0.007709708717737005,0.9984884895888662,33.26037487795225
8.499,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10497892647981644,1.0,-0.008417304251956595,0.9979883319018577,33.29911578825072
8.5,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10512316226959229,1.0,-0.007682037071563955,0.9997511127331247,33.33786569360287
8.501000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10525011271238327,1.0,-0.007961636698043952,0.9991829567079933,33.37661538104897
8.502,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10536184161901474,1.0,-0.007932632336041731,1.001156816518607,33.415365305814376
8.503,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10545536875724792,1.0,-0.00807661275043372,1.0010635203251863,33.45412712443996
8.504,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10569106787443161,1.0,-0.008173680961154508,1.0011054508905382,33.492879266203246
8.505,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1057591363787651,1.0,-0.007855627952297054,0.9998685130707279,33.53165147474819
8.506,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10580503195524216,1.0,-0.009136862967661476,1.000493797837449,33.57035251915206
8.507,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10599882155656815,1.0,-0.009249850763490539,0.9991094361033097,33.60907483617189
8.508000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10616938024759293,1.0,-0.008298668995655376,1.0000058533080558,33.647803691267974
8.509,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10631950199604034,1.0,-0.007603117909966777,1.0002066677338564,33.68648285739684
8.51,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10630772262811661,1.0,-0.008691131332797544,1.0007940317595898,33.725176660269184
8.511000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10644125193357468,1.0,-0.010010986970708572,0.9992336846199373,33.76384816199152
8.512,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10655877739191055,1.0,-0.009859450951953504,1.0000123841085211,33.80251347452401
8.513,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10680161416530609,1.0,-0.00786635967244556,0.9998218337949757,33.84118504269012
8.514000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1068759486079216,1.0,-0.008491929875044352,1.000449329497154,33.87983893695821
8.515,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10694136470556259,1.0,-0.00726483681522158,0.999455539907212,33.918509251497746
8.516,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1071428582072258,1.0,-0.006382279711594347,0.9981084969311581,33.95713113334748
8.517000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1071762889623642,1.0,-0.007285411743157526,0.9978700451726522,33.99572359449888
8.518,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1073451116681099,1.0,-0.008277818836040672,1.000457262791653,34.03437040369345
8.519,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10749820619821548,1.0,-0.0071503877140779125,0.9986907665575487,34.072972815048765
8.52,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10763762891292572,1.0,-0.008224466220873474,1.0004874100752197,34.11157100271814
8.521,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10776033252477646,1.0,-0.008183843152851162,0.999010806668562,34.1501670293024
8.522,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10786832869052887,1.0,-0.009185473337648905,1.0006528065505202,34.18877954199648
8.523,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10796337574720383,1.0,-0.009732812639844214,0.999716521163754,34.227315895576595
8.524000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10804236680269241,1.0,-0.008640094105542333,0.999973276034445,34.26588919672416
8.525,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10826076567173004,1.0,-0.007561149802275828,0.9998407010949867,34.304495950254584
8.526,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10830410569906235,1.0,-0.008110906397559396,1.001165417234667,34.3431043693304
8.527000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10849113762378693,1.0,-0.008503144941064186,0.9998624267063945,34.38164540800969
8.528,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1086602732539177,1.0,-0.008754636947616641,1.0002743277001007,34.42020838722724
8.529,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10866040736436844,1.0,-0.007559670719248176,0.9997131911085848,34.45875629194881
8.530000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10879990458488464,1.0,-0.008084619761867806,1.0004156654684824,34.49732727299965
8.531,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10892269015312195,1.0,-0.009281562037756376,0.9997389530369516,34.53585599950449
8.532,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10903075337409973,1.0,-0.008258335190184887,0.9997249965161098,34.574333764184395
8.533000000000001,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.10927926748991013,1.0,-0.00808147820171354,1.0000348419639475,34.6128658067173
8.534,1.0,7.0,4.7973313331604,0.008335556834936142,0.00850666407495737,0.0037296817172318697,1.3204010725021362,7.0,0.0,3.0,4.0,0.09991455078125,0.0,0.0,0.0,0.1093539297580719,1.0,-0.009921447626659762,0.9992843220954846,34.651356751840545
